Date,Time,Temperature,Relative Humidity,Absolute Humidity
2004-03-12,02:00:00,7.125,61.799999237061,0.6275973687868803
2004-03-12,03:00:00,6.9750000238419,62.27499961853,0.6261075278097894
2004-03-12,04:00:00,6.1000000238419,65.900001525879,0.6247536319724682
2004-03-12,05:00:00,6.2749999761581,64.97500038147,0.6232823211022999
2004-03-12,06:00:00,6.75,62.949999809265,0.6234275392144519
2004-03-12,07:00:00,6.4499999284744,65.075001716614,0.6316281144389537
2004-03-12,08:00:00,7.3250000476837,63.14999961853,0.6499331393073879
2004-03-12,09:00:00,9.2250000238419,56.199998855591,0.6560651189171942
2004-03-12,10:00:00,13.224999904633,41.749999046326,0.6319501309937225
2004-03-12,11:00:00,14.325000047684,38.449999809265,0.6243042942153901
2004-03-12,12:00:00,15.025000095367,36.5,0.6195323226057363
2004-03-12,13:00:00,16.100000143051,34.474999427795,0.6261647401566796
2004-03-12,14:00:00,16.275000572205,35.72500038147,0.6560306119627572
2004-03-12,15:00:00,15.825000047684,37.02499961853,0.6609611395034868
2004-03-12,16:00:00,15.874999761581,37.175000190735,0.6657285250911997
2004-03-12,17:00:00,16.875000238419,34.349999427795,0.6549085143270723
2004-03-12,18:00:00,15.149999856949,39.550000190735,0.6766265078085045
2004-03-12,19:00:00,14.399999856949,43.425000190735,0.7084497598177374
2004-03-12,20:00:00,12.875,50.525000572205,0.7478032188508966
2004-03-12,21:00:00,12.149999856949,53.349999427795,0.7536202227825304
2004-03-12,22:00:00,10.975000143051,59.125000953674,0.7739800033862854
2004-03-12,23:00:00,9.6749999523163,64.624999046326,0.7770739425473616
2004-03-13,00:00:00,9.4500002861023,64.125,0.7597465282359432
2004-03-13,01:00:00,9.1499998569489,63.900001525879,0.7422764129225364
2004-03-13,02:00:00,8.7999999523163,63.924998283386,0.7256153712649386
2004-03-13,03:00:00,7.8000000715256,67.52499961853,0.7173121148941005
2004-03-13,04:00:00,7.0,71.075000762939,0.7157784693036635
2004-03-13,05:00:00,8.2999999523163,63.574999809265,0.6981546204756909
2004-03-13,06:00:00,7.2000000476837,67.47500038147,0.6886721470838881
2004-03-13,07:00:00,6.3499999046326,71.89999961853,0.6931985587343715
2004-03-13,08:00:00,6.450000166893,71.550001144409,0.6944754797176015
2004-03-13,09:00:00,9.5666666030884,59.666667938232,0.7123665611992754
2004-03-13,10:00:00,12.375,51.175000190735,0.7334583850640767
2004-03-13,11:00:00,15.649999856949,42.199999809265,0.7450937577774329
2004-03-13,12:00:00,18.400000095367,33.824999809265,0.708963570176462
2004-03-13,13:00:00,19.35000038147,31.275000095367,0.6950081047527402
2004-03-13,14:00:00,18.02499961853,34.800000190735,0.7126738741944919
2004-03-13,15:00:00,18.375,33.64999961853,0.704207020809635
2004-03-13,16:00:00,17.625,35.10000038147,0.7012032509364389
2004-03-13,17:00:00,16.675000190735,37.799999237061,0.7117364038435915
2004-03-13,18:00:00,16.099999904633,41.02499961853,0.7451314943585404
2004-03-13,19:00:00,15.825000047684,42.400000572205,0.7569143276676089
2004-03-13,20:00:00,15.650000095367,44.10000038147,0.7786406550707863
2004-03-13,21:00:00,15.325000047684,46.775000572205,0.8091244285768237
2004-03-13,22:00:00,14.649999856949,48.625,0.8059694141072296
2004-03-13,23:00:00,14.700000286102,49.275000572205,0.8193361244198358
2004-03-14,00:00:00,13.949999809265,53.60000038147,0.8497717204331877
2004-03-14,01:00:00,14.649999856949,51.5,0.8536231326791223
2004-03-14,02:00:00,12.549999952316,58.900000572205,0.8537400738793904
2004-03-14,03:00:00,11.649999856949,63.425000190735,0.8674492315744939
2004-03-14,04:00:00,12.099999904633,61.100001335144,0.8603162131672637
2004-03-14,05:00:00,11.475000143051,63.10000038147,0.8532753834381319
2004-03-14,06:00:00,11.599999904633,62.150000572205,0.8472636259100265
2004-03-14,07:00:00,10.399999856949,67.649998664856,0.8529987302926639
2004-03-14,08:00:00,11.574999809265,62.674999237061,0.8530382230087753
2004-03-14,09:00:00,12.424999952316,60.0,0.8627151273296463
2004-03-14,10:00:00,14.525000095367,53.074999809265,0.8727816223552813
2004-03-14,11:00:00,16.875000476837,46.099999427795,0.8789310942666374
2004-03-14,12:00:00,19.300000190735,38.25,0.8474048021414429
2004-03-14,13:00:00,21.174999713898,31.449999809265,0.7811957165002227
2004-03-14,14:00:00,21.424999713898,30.199999809265,0.7615918767626616
2004-03-14,15:00:00,21.925000190735,28.950000286102,0.7524589545694458
2004-03-14,16:00:00,22.224999904633,28.39999961853,0.7516273241188697
2004-03-14,17:00:00,21.299999713898,30.75,0.7696154919144513
2004-03-14,18:00:00,19.650000095367,36.699999809265,0.8307061318496992
2004-03-14,19:00:00,18.374999523163,41.72500038147,0.8731957705577488
2004-03-14,20:00:00,17.625,46.099999427795,0.9209535360575977
2004-03-14,21:00:00,16.650000095367,49.575000762939,0.9319900473249648
2004-03-14,22:00:00,16.25,50.950000762939,0.9341472131622557
2004-03-14,23:00:00,14.725000143051,55.925000190735,0.9313856224921276
2004-03-15,00:00:00,14.825000047684,54.675001144409,0.9163543254683045
2004-03-15,01:00:00,14.049999952316,57.0,0.9094489367663466
2004-03-15,02:00:00,13.350000143051,61.349999427795,0.936085703142246
2004-03-15,03:00:00,12.599999904633,63.474999427795,0.9230174218998716
2004-03-15,04:00:00,12.349999904633,65.35000038147,0.9351122865764487
2004-03-15,05:00:00,11.899999856949,67.449998855591,0.9375381769341324
2004-03-15,06:00:00,11.375,70.52499961853,0.9475162243381903
2004-03-15,07:00:00,11.324999809265,70.200000762939,0.940095096018487
2004-03-15,08:00:00,12.400000095367,63.875000953674,0.9169546941482681
2004-03-15,09:00:00,14.774999856949,54.324999809265,0.9076095360418625
2004-03-15,10:00:00,17.400000095367,45.64999961853,0.8992981706467373
2004-03-15,11:00:00,19.800000190735,38.525000572205,0.880059991386787
2004-03-15,12:00:00,22.025000095367,34.050000190735,0.8903685188126028
2004-03-15,13:00:00,23.324999809265,32.174999237061,0.9095992195673936
2004-03-15,14:00:00,23.875,29.97500038147,0.8756585288124981
2004-03-15,15:00:00,24.449999809265,28.900000095367,0.873591912397843
2004-03-15,16:00:00,24.375,29.39999961853,0.8847617117200978
2004-03-15,17:00:00,23.849999904633,31.325000762939,0.913735211108514
2004-03-15,18:00:00,22.549999237061,35.375000953674,0.9546998207473483
2004-03-15,19:00:00,20.425000667572,42.5,1.0086313341074233
2004-03-15,20:00:00,18.275000095367,52.625000953674,1.0945180933132785
2004-03-15,21:00:00,16.650000095367,57.375,1.0786268914239705
2004-03-15,22:00:00,15.699999809265,60.150000572205,1.0653715549625937
2004-03-15,23:00:00,15.250000238419,61.449998855591,1.0579554990778919
2004-03-16,00:00:00,14.066666603088,65.699999491374,1.049372403097042
2004-03-16,01:00:00,14.825000047684,60.550001144409,1.0148194658330398
2004-03-16,02:00:00,14.75,59.224999427795,0.9879081107816498
2004-03-16,03:00:00,13.624999761581,62.050000190735,0.9635549956184191
2004-03-16,04:00:00,12.324999809265,66.150000572205,0.9450361951968503
2004-03-16,05:00:00,12.75,63.22500038147,0.9282898040213576
2004-03-16,06:00:00,11.174999952316,68.47500038147,0.9081071231015929
2004-03-16,07:00:00,10.975000143051,66.5,0.8705229495981881
2004-03-16,08:00:00,11.674999952316,63.650000572205,0.8719365877065632
2004-03-16,09:00:00,13.625,56.299999237061,0.8742650471769098
2004-03-16,10:00:00,17.824999332428,42.875,0.8672254631723162
2004-03-16,11:00:00,21.449999809265,33.324999332428,0.8416712958240697
2004-03-16,12:00:00,24.375,27.35000038147,0.8230691655452694
2004-03-16,13:00:00,25.250000476837,26.075000286102,0.8263807552458209
2004-03-16,14:00:00,25.825000286102,23.150000095367,0.7589369630881299
2004-03-16,15:00:00,27.0,20.200000286102,0.7093615130294146
2004-03-16,16:00:00,28.249999523163,18.574999809265,0.7013857388336394
2004-03-16,17:00:00,27.974999904633,19.10000038147,0.709825085363188
2004-03-16,18:00:00,23.900000095367,25.699999809265,0.7518910408124666
2004-03-16,19:00:00,21.349999904633,34.77499961853,0.8729931333855647
2004-03-16,20:00:00,20.425000190735,36.675000190735,0.870389489318189
2004-03-16,21:00:00,19.025000095367,41.349999427795,0.9007307308826996
2004-03-16,22:00:00,17.925000190735,45.900000572205,0.9341860450216591
2004-03-16,23:00:00,16.700000286102,48.925000190735,0.9226499255272292
2004-03-17,00:00:00,15.524999856949,52.925000190735,0.9271282297880028
2004-03-17,01:00:00,15.475000143051,51.875,0.9058752804047421
2004-03-17,02:00:00,14.125,55.575000762939,0.8909558056211343
2004-03-17,03:00:00,13.050000190735,57.900000572205,0.8666330082051409
2004-03-17,04:00:00,12.650000333786,57.900000572205,0.8446603528823093
2004-03-17,05:00:00,11.824999809265,58.025000572205,0.8026319321159456
2004-03-17,06:00:00,11.900000095367,57.39999961853,0.7978457040872352
2004-03-17,07:00:00,9.9000000953674,65.199999809265,0.7956455570632858
2004-03-17,08:00:00,11.125,60.200000762939,0.7957756867981807
2004-03-17,09:00:00,14.124999761581,50.024998664856,0.8019804174284915
2004-03-17,10:00:00,17.699999809265,40.099999427795,0.8048291453438373
2004-03-17,11:00:00,21.10000038147,33.425000190735,0.8264862161367829
2004-03-17,12:00:00,24.300000190735,28.275000572205,0.8471276904737085
2004-03-17,13:00:00,25.575000286102,25.550000190735,0.8253948829277935
2004-03-17,14:00:00,25.85000038147,25.900000095367,0.8503393425785896
2004-03-17,15:00:00,26.824999809265,18.699999809265,0.6500177450710016
2004-03-17,16:00:00,29.275000095367,15.750000238419,0.6308904544623257
2004-03-17,17:00:00,28.5,14.900000095367,0.5708019092283132
2004-03-17,18:00:00,25.85000038147,15.950000286102,0.5236645833000759
2004-03-17,19:00:00,23.125,26.5,0.7402606104103562
2004-03-17,20:00:00,20.52499961853,38.249999046326,0.9133141768209518
2004-03-17,21:00:00,19.050000190735,42.60000038147,0.9293877038696484
2004-03-17,22:00:00,17.150000095367,44.125000953674,0.855830709685321
2004-03-17,23:00:00,16.025000095367,50.924999237061,0.9205987579699731
2004-03-18,00:00:00,14.799999952316,53.924999237061,0.9023544874899323
2004-03-18,01:00:00,14.274999856949,55.449999809265,0.8974730609108261
2004-03-18,02:00:00,14.75,52.074999809265,0.8686418772067029
2004-03-18,03:00:00,13.875,53.875,0.8500589031339439
2004-03-18,04:00:00,11.599999904633,61.924999237061,0.8441962816575157
2004-03-18,05:00:00,12.0,58.85000038147,0.8233024519061931
2004-03-18,06:00:00,10.949999809265,62.074999809265,0.8112765628062703
2004-03-18,07:00:00,10.575000047684,63.25,0.8066818457709178
2004-03-18,08:00:00,11.475000143051,60.025000572205,0.8116934242390748
2004-03-18,09:00:00,14.275000333786,50.575000762939,0.8185699237552145
2004-03-18,10:00:00,17.849999904633,40.52499961853,0.8209643334545565
2004-03-18,11:00:00,20.800000667572,34.449999809265,0.8364562599842863
2004-03-18,12:00:00,23.849999904633,28.174999713898,0.8218511950371455
2004-03-18,13:00:00,24.150000095367,28.675000190735,0.8514933610951715
2004-03-18,14:00:00,25.150000572205,24.85000038147,0.7829250121204008
2004-03-18,15:00:00,27.03333346049,17.833333333333,0.6274693274133316
2004-03-18,16:00:00,27.125000476837,23.124999523163,0.8180144786395258
2004-03-18,17:00:00,25.800000190735,23.925000190735,0.7831929181625135
2004-03-18,18:00:00,23.049999713898,26.77499961853,0.7445933183512644
2004-03-18,19:00:00,20.724999904633,31.125,0.7522865185760392
2004-03-18,20:00:00,18.599999904633,36.175000190735,0.7676391782873102
2004-03-18,21:00:00,16.049999713898,48.425000190735,0.8767802411169491
2004-03-18,22:00:00,14.450000047684,57.775000572205,0.9455578282061462
2004-03-18,23:00:00,13.050000190735,64.175000190735,0.9605556635099728
2004-03-19,00:00:00,11.974999666214,69.699998855591,0.9735189395480225
2004-03-19,01:00:00,11.949999809265,71.10000038147,0.9914705590149329
2004-03-19,02:00:00,12.525000095367,69.299999237061,1.0028708448617707
2004-03-19,03:00:00,12.525000095367,67.499998092651,0.9768222346407011
2004-03-19,04:00:00,12.324999809265,67.650001525879,0.9664656008172544
2004-03-19,05:00:00,12.450000047684,66.800001144409,0.9620368804375885
2004-03-19,06:00:00,12.349999666214,66.300001144409,0.9487061110318187
2004-03-19,07:00:00,12.424999713898,64.89999961853,0.9331701762499358
2004-03-19,08:00:00,13.025000095367,61.625000953674,0.9209105293356814
2004-03-19,09:00:00,13.600000143051,58.825000762939,0.9120177831269436
2004-03-19,10:00:00,13.899999856949,57.14999961853,0.9031710369226136
2004-03-19,11:00:00,14.474999904633,54.400000572205,0.8917360162277309
2004-03-19,12:00:00,15.475000143051,50.074999809265,0.8744424962599583
2004-03-19,13:00:00,16.124999761581,47.574999809265,0.8654551208004385
2004-03-19,14:00:00,16.275000095367,47.050000190735,0.8639954979898178
2004-03-19,15:00:00,16.39999961853,47.499999046326,0.8791182025620105
2004-03-19,16:00:00,16.050000190735,50.22500038147,0.9093709672599519
2004-03-19,17:00:00,16.0,50.650000572205,0.9141909286776635
2004-03-19,18:00:00,15.849999904633,50.27499961853,0.8989088581931544
2004-03-19,19:00:00,15.475000143051,50.625,0.8840469603949893
2004-03-19,20:00:00,15.424999952316,51.449999809265,0.8956257084874374
2004-03-19,21:00:00,15.200000047684,53.124999046326,0.9117445852537478
2004-03-19,22:00:00,14.700000047684,57.574999809265,0.9573470511734334
2004-03-19,23:00:00,14.174999952316,58.324999809265,0.9380218920355338
2004-03-20,00:00:00,13.775000095367,57.949999809265,0.908543705377997
2004-03-20,01:00:00,13.899999856949,55.949999809265,0.8842068185625946
2004-03-20,02:00:00,13.874999761581,55.550000190735,0.8764876383029188
2004-03-20,03:00:00,13.824999809265,55.10000038147,0.8666203794544741
2004-03-20,04:00:00,13.799999952316,54.60000038147,0.8573882875662029
2004-03-20,05:00:00,13.625000238419,55.125,0.8560188652298616
2004-03-20,06:00:00,13.574999809265,58.97500038147,0.912884475483259
2004-03-20,07:00:00,13.450000047684,58.35000038147,0.8960236853936431
2004-03-20,08:00:00,13.75,58.025000572205,0.9082698441017566
2004-03-20,09:00:00,14.599999904633,53.050000190735,0.8765311454943677
2004-03-20,10:00:00,15.025000095367,52.324999809265,0.8881377715665386
2004-03-20,11:00:00,15.400000095367,52.050000190735,0.9046428918901228
2004-03-20,12:00:00,16.250000476837,49.950000762939,0.9158126537101688
2004-03-20,13:00:00,17.14999961853,47.850001335144,0.9280792861009488
2004-03-20,14:00:00,19.049999713898,42.949999809265,0.9370234783049988
2004-03-20,15:00:00,19.500000476837,42.25,0.9475796380281803
2004-03-20,16:00:00,19.500000476837,42.324999809265,0.9492617277823937
2004-03-20,17:00:00,19.050000190735,43.799999237061,0.9555676139883592
2004-03-20,18:00:00,18.474999427795,46.27499961853,0.9744157935222261
2004-03-20,19:00:00,17.375000476837,51.64999961853,1.0159160208541784
2004-03-20,20:00:00,17.099999904633,51.275000572205,0.9914149198779423
2004-03-20,21:00:00,16.424999713898,53.750000953674,0.9963505495820641
2004-03-20,22:00:00,16.22500038147,55.35000038147,1.0132297406425828
2004-03-20,23:00:00,15.924999952316,57.650000572205,1.035643695780281
2004-03-21,00:00:00,15.724999904633,58.599999427795,1.0395524144223816
2004-03-21,01:00:00,15.125,60.875,1.0398134971272617
2004-03-21,02:00:00,15.575000047684,56.624999046326,0.9950738671065907
2004-03-21,03:00:00,15.200000047684,57.925000190735,0.9941234112526041
2004-03-21,04:00:00,15.375,57.75,1.0021288587677117
2004-03-21,05:00:00,14.900000095367,60.550000190735,1.0196493691425061
2004-03-21,06:00:00,14.46666653951,62.966665903727,1.0316166826993762
2004-03-21,07:00:00,14.150000095367,66.200002670288,1.062981061198427
2004-03-21,08:00:00,14.474999904633,65.299999237061,1.0704110398315458
2004-03-21,09:00:00,15.299999952316,62.125000953674,1.0729579562585787
2004-03-21,10:00:00,16.325000286102,59.000000953674,1.0868383648056317
2004-03-21,11:00:00,18.874999523163,49.574999809265,1.0699727285957743
2004-03-21,12:00:00,19.375,46.050000190735,1.0249166209922151
2004-03-21,13:00:00,20.775000095367,41.625000953674,1.0091328441263598
2004-03-21,14:00:00,21.375,40.27499961853,1.0125968630874393
2004-03-21,15:00:00,21.224999904633,39.299999237061,0.9791469568536468
2004-03-21,16:00:00,20.27499961853,38.025000572205,0.8942139410459629
2004-03-21,17:00:00,19.400000095367,41.299999237061,0.9206089496468213
2004-03-21,18:00:00,18.52499961853,43.800000190735,0.9251510104646707
2004-03-21,19:00:00,17.775000095367,48.050001144409,0.9688894556880965
2004-03-21,20:00:00,17.89999961853,46.85000038147,0.9520444991719951
2004-03-21,21:00:00,17.425000190735,49.10000038147,0.9687679646444459
2004-03-21,22:00:00,16.97500038147,51.675001144409,0.991390722670476
2004-03-21,23:00:00,16.39999961853,55.10000038147,1.0197771425065039
2004-03-22,00:00:00,16.125000476837,60.025000572205,1.0919379224667545
2004-03-22,01:00:00,15.824999809265,60.52499961853,1.0804773134011116
2004-03-22,02:00:00,16.325000524521,56.950000762939,1.0490753496476835
2004-03-22,03:00:00,16.924999713898,53.900000572205,1.0308562690618497
2004-03-22,04:00:00,16.100000143051,55.900000572205,1.015304130935898
2004-03-22,05:00:00,16.525000095367,53.874999046326,1.0049393615506244
2004-03-22,06:00:00,16.375,53.999999046326,0.9978546885702252
2004-03-22,07:00:00,15.674999952316,57.64999961853,1.0194861727865518
2004-03-22,08:00:00,15.799999952316,53.699999809265,0.9571330274866426
2004-03-22,09:00:00,17.375,42.099999427795,0.828074790777483
2004-03-22,10:00:00,17.900000095367,38.35000038147,0.7793149986854928
2004-03-22,11:00:00,18.549999713898,36.699999809265,0.7763806752548089
2004-03-22,12:00:00,21.0,29.550000190735,0.7262509900901662
2004-03-22,13:00:00,21.349999904633,28.14999961853,0.7066788394352187
2004-03-22,14:00:00,21.300000190735,26.125,0.6538603351856797
2004-03-22,15:00:00,21.25,26.77499961853,0.6681019007634191
2004-03-22,16:00:00,21.324999809265,24.175000190735,0.6059722402809583
2004-03-22,17:00:00,20.22500038147,28.5,0.6681783824059524
2004-03-22,18:00:00,16.974999904633,43.075000762939,0.8263987212238713
2004-03-22,19:00:00,15.599999904633,47.424999237061,0.8347152530947474
2004-03-22,20:00:00,15.275000095367,47.425000190735,0.8177834352481763
2004-03-22,21:00:00,14.524999856949,49.724999427795,0.8176931732751006
2004-03-22,22:00:00,13.924999952316,52.0,0.8230932364528829
2004-03-22,23:00:00,14.474999666214,49.449999809265,0.8105945717127214
2004-03-23,00:00:00,13.799999952316,51.39999961853,0.8071384129292277
2004-03-23,01:00:00,14.000000238419,51.324999809265,0.8162997807682635
2004-03-23,02:00:00,12.950000047684,56.774998664856,0.8443615182096388
2004-03-23,03:00:00,11.049999952316,70.049999237061,0.9214781997356969
2004-03-23,04:00:00,10.075000286102,76.825000762939,0.9483165474813703
2004-03-23,05:00:00,8.8250002861023,80.450000762939,0.9147006711156319
2004-03-23,06:00:00,9.5750000476837,75.375,0.900402824847413
2004-03-23,07:00:00,9.7999999523163,74.999998092651,0.909254703700678
2004-03-23,08:00:00,10.0,74.224998474121,0.9117336187539158
2004-03-23,09:00:00,11.150000095367,69.724998474121,0.9231838171879531
2004-03-23,10:00:00,12.0,62.924999237061,0.8803110590017909
2004-03-23,11:00:00,12.775000333786,55.824999809265,0.8209580692971273
2004-03-23,12:00:00,13.125,54.75,0.823433468722959
2004-03-23,13:00:00,13.75,53.350001335144,0.8350917176674897
2004-03-23,14:00:00,16.025000095367,42.449999809265,0.7673916089486096
2004-03-23,15:00:00,14.099999904633,49.800000190735,0.7971041564397974
2004-03-23,16:00:00,11.974999904633,61.125000953674,0.8537496126514045
2004-03-23,17:00:00,13.599999904633,54.599999427795,0.8465137107145668
2004-03-23,18:00:00,13.650000095367,49.475001335144,0.7695091509871899
2004-03-23,19:00:00,11.674999952316,57.099999427795,0.7822086129070637
2004-03-23,20:00:00,11.474999904633,58.174999237061,0.7866766040131471
2004-03-23,21:00:00,12.600000143051,54.200000762939,0.7881456666289758
2004-03-23,22:00:00,11.966666857402,54.900000254313,0.7663906589383694
2004-03-23,23:00:00,11.000000238419,61.449999809265,0.8057247626291152
2004-03-24,00:00:00,11.075000047684,62.224999427795,0.8198751141487293
2004-03-24,01:00:00,10.775000095367,62.549999237061,0.8082234801814543
2004-03-24,02:00:00,11.299999952316,60.024998664856,0.8025317149791713
2004-03-24,03:00:00,10.575000047684,61.599999427795,0.7856379642355912
2004-03-24,04:00:00,10.225000143051,62.675000190735,0.7812817106763932
2004-03-24,05:00:00,10.875,58.64999961853,0.7627818896319655
2004-03-24,06:00:00,10.75,57.224999427795,0.7382145238490284
2004-03-24,07:00:00,10.375,59.22500038147,0.7455494117085614
2004-03-24,08:00:00,10.975000143051,57.299999237061,0.7500896894409064
2004-03-24,09:00:00,11.200000047684,56.949999809265,0.7564914394511036
2004-03-24,10:00:00,12.100000143051,54.925000190735,0.7733693595230158
2004-03-24,11:00:00,15.074999570847,44.25,0.7534549507396582
2004-03-24,12:00:00,15.599999904633,40.599999427795,0.7145901811957243
2004-03-24,13:00:00,16.874999523163,34.599999427795,0.6596749224621096
2004-03-24,14:00:00,16.649999856949,35.625,0.6697356415533213
2004-03-24,15:00:00,11.325000047684,63.875000953674,0.8553928124098029
2004-03-24,16:00:00,9.625,81.099998474121,0.9719787235472275
2004-03-24,17:00:00,11.724999904633,69.10000038147,0.9496639741360771
2004-03-24,18:00:00,10.675000190735,68.5,0.879355586348885
2004-03-24,19:00:00,10.674999952316,67.324998855591,0.8642717215244782
2004-03-24,20:00:00,10.775000095367,65.674999237061,0.848602351586309
2004-03-24,21:00:00,10.349999904633,66.324998855591,0.8335645684953101
2004-03-24,22:00:00,10.050000190735,66.924999237061,0.8247612751599469
2004-03-24,23:00:00,10.425000190735,61.10000038147,0.7716687735626684
2004-03-25,00:00:00,10.325000047684,59.89999961853,0.7515871246815314
2004-03-25,01:00:00,11.049999952316,58.425001144409,0.7685562521123138
2004-03-25,02:00:00,9.0999999046326,68.14999961853,0.7890407878709773
2004-03-25,03:00:00,9.4749999046326,68.175001144409,0.8090593451073614
2004-03-25,04:00:00,9.3249998092651,72.299999237061,0.8495878268395908
2004-03-25,05:00:00,9.8999998569489,66.800001144409,0.8151706050190269
2004-03-25,06:00:00,7.5500000715256,83.224998474121,0.8694953342019478
2004-03-25,07:00:00,8.0750002861023,78.97500038147,0.8544201662683033
2004-03-25,08:00:00,8.7249999046326,74.624998092651,0.8428838983819366
2004-03-25,09:00:00,8.5999999046326,75.125,0.8415465744384171
2004-03-25,10:00:00,9.7000000476837,69.650001525879,0.8388719696253087
2004-03-25,11:00:00,11.0,64.425000190735,0.8447325849019058
2004-03-25,12:00:00,13.599999904633,52.950000762939,0.8209322728556079
2004-03-25,13:00:00,14.175000190735,48.375,0.7779993118526018
2004-03-25,14:00:00,14.174999952316,46.25,0.743823620206029
2004-03-25,15:00:00,16.024999856949,41.27499961853,0.7461504837383152
2004-03-25,16:00:00,17.674999713898,35.400000572205,0.7093956696895586
2004-03-25,17:00:00,17.074999809265,37.425000190735,0.7224948100948272
2004-03-25,18:00:00,14.924999952316,40.525000572205,0.6835131119469691
2004-03-25,19:00:00,13.350000143051,47.800000190735,0.7293381777681275
2004-03-25,20:00:00,12.599999904633,52.549999237061,0.7641522686708787
2004-03-25,21:00:00,12.225000143051,53.22500038147,0.7555004761179079
2004-03-25,22:00:00,10.550000190735,56.075000762939,0.714007352739794
2004-03-25,23:00:00,9.9250001907349,59.52499961853,0.7275838856465283
2004-03-26,00:00:00,9.625,61.10000038147,0.7322799198136483
2004-03-26,01:00:00,9.7000000476837,61.64999961853,0.7425191022886072
2004-03-26,02:00:00,9.4000000953674,62.64999961853,0.7398339473297111
2004-03-26,03:00:00,8.1750001907349,68.450000762939,0.7454836148861783
2004-03-26,04:00:00,7.9750001430511,69.39999961853,0.7458585473426417
2004-03-26,05:00:00,7.7250000238419,72.424999237061,0.7655338358715296
2004-03-26,06:00:00,7.9750002622604,71.75,0.7711145747825517
2004-03-26,07:00:00,8.5000001192093,66.27499961853,0.7375123781122757
2004-03-26,08:00:00,9.7750000953674,59.60000038147,0.7213704052298594
2004-03-26,09:00:00,11.150000095367,56.97500038147,0.7543693006457773
2004-03-26,10:00:00,14.849999904633,44.125,0.7407076402903807
2004-03-26,11:00:00,16.849999904633,35.349999427795,0.6729230427307409
2004-03-26,12:00:00,19.224999904633,27.099999904633,0.5976243895607846
2004-03-26,13:00:00,19.099999745687,26.233332951864,0.5740849012491405
2004-03-26,14:00:00,16.349999904633,30.799999713898,0.5682559747419185
2004-03-26,15:00:00,14.174999952316,36.825000286102,0.592244433013977
2004-03-26,16:00:00,13.449999809265,40.974999427795,0.6292128397022791
2004-03-26,17:00:00,14.224999904633,43.274998664856,0.6981943882559115
2004-03-26,18:00:00,12.075000047684,45.550000190735,0.6403309171830182
2004-03-26,19:00:00,10.375,48.02499961853,0.6045590541541206
2004-03-26,20:00:00,10.0,51.125,0.627987635123302
2004-03-26,21:00:00,9.8250000476837,50.824999809265,0.617182802411024
2004-03-26,22:00:00,9.6749999523163,50.425000190735,0.6063281126407005
2004-03-26,23:00:00,9.8500001430511,50.175000190735,0.6102893815255749
2004-03-27,00:00:00,9.400000333786,53.35000038147,0.6300102511032551
2004-03-27,01:00:00,8.625,57.824999809265,0.6488249169079522
2004-03-27,02:00:00,8.125,62.14999961853,0.6746284144009465
2004-03-27,03:00:00,7.8749998807907,63.474999427795,0.6776614806800293
